VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-07-29 10:46:53,2015-07-29 10:58:17,N,1,-73.95366668701173,40.58734893798828,-73.93253326416014,40.61746597290039,1,3.1,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,2015-07-27 22:46:09,2015-07-27 22:56:16,N,1,-73.87432861328125,40.73508834838867,-73.85769653320312,40.74280548095703,1,1.9,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1,1.0
2,2015-07-10 07:14:05,2015-07-10 07:32:16,N,1,-73.97021484375,40.69497299194336,-73.99003601074217,40.73252868652344,1,3.77,15.5,0.0,0.5,3.0,0.0,,0.3,19.3,1,1.0
2,2015-07-24 00:13:09,2015-07-24 00:24:45,N,1,-73.96784973144531,40.68346405029297,-73.92861938476561,40.68087005615234,1,2.19,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1,1.0
2,2015-07-11 20:51:25,2015-07-11 20:54:45,N,1,-73.95233917236328,40.81058883666992,-73.95345306396483,40.80210113525391,5,0.67,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
1,2015-07-16 03:48:19,2015-07-16 04:04:27,N,1,-73.9581527709961,40.72163772583008,-73.88671875,40.75743865966797,1,6.1,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,2,1.0
2,2015-07-10 07:01:22,2015-07-10 07:07:18,N,1,-73.94049072265625,40.84024810791016,-73.92620849609375,40.86374282836913,1,2.57,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,2015-07-01 11:00:53,2015-07-01 11:09:59,N,1,-73.94640350341797,40.806400299072266,-73.92789459228516,40.821643829345696,1,1.66,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,2015-07-07 18:31:38,2015-07-07 18:40:22,N,1,-73.97836303710938,40.687950134277344,-73.98726654052734,40.691211700439446,1,0.64,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
1,2015-07-16 22:47:00,2015-07-16 23:10:29,N,1,-73.9398193359375,40.79777145385742,-73.9863052368164,40.76019287109375,1,5.4,21.5,0.5,0.5,4.55,0.0,,0.3,27.35,1,1.0
2,2015-07-17 20:44:51,2015-07-17 21:04:22,N,1,-73.91191864013672,40.77537536621094,-73.8870620727539,40.72414016723633,5,9.07,26.5,0.5,0.5,0.0,0.0,,0.3,27.8,2,1.0
2,2015-07-24 02:46:53,2015-07-24 02:54:06,N,1,-73.94924163818358,40.78550720214844,-73.94261932373048,40.79323959350586,1,1.14,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-12 14:54:51,2015-07-12 15:01:11,N,1,-73.87413787841797,40.75682067871094,-73.87765502929686,40.7483024597168,1,0.73,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
1,2015-07-20 09:28:57,2015-07-20 09:41:37,N,1,-73.903564453125,40.74532699584961,-73.92298126220702,40.76361083984375,1,2.1,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,2015-07-11 15:49:41,2015-07-11 15:56:12,N,1,-73.97789001464844,40.68450546264648,-73.96997833251953,40.69309616088867,1,1.0,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-16 14:53:22,2015-07-16 14:57:39,N,1,-73.94387817382812,40.7843132019043,-73.93271636962889,40.79548263549805,1,1.08,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1,1.0
2,2015-07-15 17:53:58,2015-07-15 18:01:39,N,1,-73.94994354248048,40.68048095703125,-73.93562316894531,40.685840606689446,1,1.25,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
1,2015-07-05 22:11:32,2015-07-05 22:22:11,N,1,-73.92099761962889,40.86782836914063,-73.94432830810547,40.829864501953125,1,3.3,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2,1.0
2,2015-07-10 16:27:46,2015-07-10 16:52:38,N,1,-73.92924499511719,40.659812927246094,-73.93032836914062,40.616565704345696,1,4.15,18.5,1.0,0.5,4.06,0.0,,0.3,24.36,1,1.0
1,2015-07-06 18:21:37,2015-07-06 18:27:35,N,1,-73.97779846191406,40.68488693237305,-73.98050689697266,40.6934814453125,1,0.7,6.0,1.0,0.5,1.55,0.0,,0.3,9.35,1,1.0
2,2015-07-09 14:52:24,2015-07-09 15:06:20,N,1,-73.83047485351561,40.75945663452149,-73.8398895263672,40.78165817260742,1,2.63,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,2015-07-03 17:34:56,2015-07-03 17:39:02,N,1,-73.9974365234375,40.69107818603516,-73.99940490722656,40.6840705871582,1,0.67,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1,1.0
1,2015-07-20 00:06:23,2015-07-20 00:16:57,N,1,-73.96330261230467,40.711124420166016,-73.98826599121092,40.71641540527344,1,2.2,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,3,1.0
2,2015-07-21 01:35:13,2015-07-21 01:49:07,N,1,-73.94361114501953,40.810176849365234,-73.94378662109375,40.80997467041016,1,1.54,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1,1.0
2,2015-07-25 00:36:16,2015-07-25 00:41:21,N,1,-73.91829681396483,40.63235855102539,-73.93819427490233,40.62580871582031,1,1.29,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,2015-07-10 06:53:59,2015-07-10 07:18:04,N,1,-73.9576644897461,40.80145263671875,-73.86478424072266,40.77032852172852,1,8.32,27.0,0.0,0.5,0.0,5.54,,0.3,33.34,2,1.0
1,2015-07-12 09:50:44,2015-07-12 09:57:23,N,1,-73.9035873413086,40.74576568603516,-73.92457580566406,40.75355529785156,1,1.6,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
1,2015-07-26 04:31:11,2015-07-26 04:38:26,N,1,-73.95771026611328,40.722110748291016,-73.94728088378906,40.70688247680664,4,1.8,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
1,2015-07-14 19:30:54,2015-07-14 19:38:22,N,1,-73.9788360595703,40.6839256286621,-73.99860382080078,40.69313430786133,1,1.4,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,2015-07-18 19:51:35,2015-07-18 20:01:48,N,1,-73.87871551513672,40.83492660522461,-73.86769866943358,40.8507080078125,1,1.82,9.0,0.0,0.5,1.96,0.0,,0.3,11.76,1,1.0
2,2015-07-04 15:57:06,2015-07-04 16:15:03,N,1,-73.98959350585938,40.703479766845696,-73.96437072753906,40.64118957519531,1,7.06,22.5,0.0,0.5,5.82,0.0,,0.3,29.12,1,1.0
2,2015-07-22 12:43:41,2015-07-22 12:53:12,N,1,-73.98341369628906,40.686328887939446,-73.9512176513672,40.68464660644531,1,2.22,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,2015-07-20 12:40:24,2015-07-20 12:50:43,N,1,-73.94835662841797,40.808788299560554,-73.93673706054686,40.802207946777344,1,1.04,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,2015-07-15 07:00:29,2015-07-15 07:36:41,N,1,-73.99960327148438,40.688133239746094,-73.77644348144531,40.64534378051758,1,27.06,71.0,0.0,0.5,12.0,0.0,,0.3,83.8,1,1.0
1,2015-07-18 23:11:56,2015-07-18 23:21:11,N,1,-73.9315185546875,40.66414642333984,-73.93013763427734,40.68870162963867,1,1.7,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
1,2015-07-18 17:41:06,2015-07-18 18:13:09,N,1,-73.8519287109375,40.83413314819336,-73.93775177001953,40.84498596191406,1,8.9,31.0,0.0,0.5,6.35,0.0,,0.3,38.15,1,1.0
2,2015-07-22 15:29:54,2015-07-22 15:43:01,N,1,-73.92915344238281,40.67928695678711,-73.95676422119139,40.69080352783203,1,2.35,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1,1.0
2,2015-07-29 23:00:31,2015-07-29 23:22:21,N,1,-73.99582672119139,40.694435119628906,-73.99504852294923,40.745155334472656,1,4.89,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,1,1.0
2,2015-07-22 07:21:52,2015-07-22 07:36:21,N,1,-73.95363616943358,40.78710174560546,-73.97480010986328,40.75514602661133,1,2.49,12.0,0.0,0.5,1.9,0.0,,0.3,14.7,1,1.0
2,2015-07-10 00:58:25,2015-07-10 01:40:43,N,1,-73.90151977539062,40.75104904174805,-73.90133666992188,40.75019073486328,2,10.91,37.5,0.5,0.5,0.0,0.0,,0.3,38.8,2,1.0
2,2015-07-13 20:19:04,2015-07-13 20:26:41,N,1,-73.96111297607422,40.694202423095696,-73.9607925415039,40.70867156982422,1,1.26,7.0,0.5,0.5,2.08,0.0,,0.3,10.38,1,1.0
2,2015-07-21 00:08:01,2015-07-21 00:12:49,N,1,-73.94242095947266,40.78622817993164,-73.9424285888672,40.798954010009766,1,1.19,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,2015-07-12 01:26:46,2015-07-12 01:33:19,N,1,-73.95063018798828,40.826393127441406,-73.95945739746092,40.80942535400391,1,1.24,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
1,2015-07-18 09:59:28,2015-07-18 10:04:51,N,1,-73.960693359375,40.660839080810554,-73.96497344970702,40.65283584594727,1,0.9,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,2015-07-09 11:44:43,2015-07-09 11:50:11,N,1,-73.95375061035155,40.78786087036133,-73.95657348632812,40.78384017944336,1,0.56,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,2015-07-13 21:05:28,2015-07-13 21:13:52,N,1,-73.9603500366211,40.71525192260742,-73.99360656738281,40.720897674560554,3,2.48,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1.0
2,2015-07-15 07:16:26,2015-07-15 07:31:25,N,1,-73.94483947753906,40.82383728027344,-73.95571899414062,40.78116226196289,1,3.72,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,1,1.0
2,2015-07-05 00:00:12,2015-07-05 00:13:45,N,1,-73.8075180053711,40.700286865234375,-73.7538833618164,40.7119026184082,2,3.6,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,1,1.0
1,2015-07-14 19:31:11,2015-07-14 19:40:24,N,1,-73.95466613769531,40.80553817749024,-73.98021697998048,40.78397750854492,1,2.4,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2,1.0
2,2015-07-05 22:27:09,2015-07-05 22:38:06,N,1,-73.93985748291014,40.70767593383789,-73.92684936523438,40.684429168701165,1,2.19,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
1,2015-07-29 21:09:57,2015-07-29 21:18:17,N,1,-73.94544982910156,40.80792617797852,-73.96691131591797,40.80344009399414,1,1.6,8.0,0.5,0.5,2.3,0.0,,0.3,11.6,1,1.0
2,2015-07-15 05:54:41,2015-07-15 05:58:31,N,1,-73.93975067138672,40.7943115234375,-73.95303344726561,40.79176330566406,1,0.99,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1,1.0
1,2015-07-01 00:57:00,2015-07-01 01:07:54,N,1,-73.94452667236328,40.714656829833984,-73.92746734619139,40.68984603881836,1,2.2,10.0,0.5,0.5,2.25,0.0,,0.3,13.55,1,1.0
2,2015-07-05 10:23:31,2015-07-05 10:27:10,N,1,-73.9629364013672,40.671756744384766,-73.97505187988281,40.675048828125,1,0.87,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,2015-07-31 23:47:26,2015-07-31 23:55:47,N,1,-73.98829650878906,40.670196533203125,-74.00968170166014,40.67557144165039,1,1.81,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,2015-07-16 08:12:58,2015-07-16 08:15:10,N,1,-73.946044921875,40.78953552246094,-73.93740844726561,40.801605224609375,1,0.92,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,2015-07-16 09:35:19,2015-07-16 09:56:09,N,1,-73.99742889404298,40.691112518310554,-73.96879577636719,40.70267105102539,1,3.75,16.0,0.0,0.5,3.36,0.0,,0.3,20.16,1,1.0
1,2015-07-24 12:42:38,2015-07-24 12:57:54,N,1,-73.95436096191406,40.816043853759766,-73.94688415527342,40.784454345703125,1,2.8,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,1,1.0
2,2015-07-20 19:56:16,2015-07-20 20:00:46,N,1,-73.93766021728516,40.8044319152832,-73.94815826416014,40.7895736694336,1,1.18,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1,1.0
2,2015-07-17 02:50:04,2015-07-17 03:15:35,N,1,-73.95877838134764,40.72228240966797,-73.95767211914062,40.66779708862305,5,7.24,25.0,0.5,0.5,4.4,0.0,,0.3,30.7,1,1.0
1,2015-07-16 16:23:23,2015-07-16 16:32:32,N,1,-73.89128875732422,40.86191177368164,-73.88623046875,40.87482070922852,1,1.2,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,1,1.0
2,2015-07-18 17:21:14,2015-07-18 17:30:38,N,1,-73.9100112915039,40.76945495605469,-73.91297912597656,40.777931213378906,1,1.79,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
1,2015-07-20 17:37:39,2015-07-20 17:42:34,N,1,-73.94901275634764,40.680419921875,-73.94086456298828,40.67372894287109,1,1.1,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,1,1.0
2,2015-07-14 17:38:01,2015-07-14 17:48:19,N,1,-73.8797607421875,40.74817657470703,-73.89787292480467,40.756343841552734,1,1.5,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
1,2015-07-29 13:35:45,2015-07-29 13:38:58,N,1,-73.94183349609375,40.82281112670898,-73.93108367919923,40.82168197631836,1,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,2015-07-16 21:40:20,2015-07-16 22:30:07,N,1,-73.97647094726561,40.64838409423828,-73.96975708007811,40.749038696289055,1,10.46,40.5,0.5,0.5,0.0,5.54,,0.3,47.34,1,1.0
2,2015-07-19 04:29:47,2015-07-19 04:33:12,N,1,-73.85975646972656,40.74603271484375,-73.85574340820312,40.74180603027344,1,0.69,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
1,2015-07-21 02:38:32,2015-07-21 02:43:05,N,1,-73.88040161132812,40.74803924560546,-73.87525177001953,40.75192260742188,1,0.6,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,2015-07-18 20:14:25,2015-07-18 20:30:55,N,1,-73.92591857910156,40.761375427246094,-73.91523742675781,40.75717544555664,1,0.65,-11.0,-0.5,-0.5,0.0,0.0,,-0.3,-12.3,4,1.0
2,2015-07-27 19:14:19,2015-07-27 19:23:03,N,1,-73.98038482666014,40.66842651367188,-73.9745101928711,40.6476936340332,1,1.93,9.0,1.0,0.5,2.16,0.0,,0.3,12.96,1,1.0
2,2015-07-12 15:49:18,2015-07-12 15:54:29,N,1,-73.9498519897461,40.81178283691406,-73.96005249023438,40.80469512939453,1,1.13,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-11 01:22:50,2015-07-11 01:32:18,N,1,-73.9525146484375,40.818641662597656,-73.94007110595702,40.80547332763672,1,2.14,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
1,2015-07-10 08:56:02,2015-07-10 09:01:42,N,1,-73.93214416503906,40.76496505737305,-73.9444808959961,40.747573852539055,1,1.6,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,2015-07-12 17:51:33,2015-07-12 18:04:12,N,1,-73.91879272460938,40.75887680053711,-73.88860321044923,40.74676132202149,6,2.56,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
1,2015-07-01 15:25:15,2015-07-01 15:30:12,Y,1,-73.94400024414062,40.792510986328125,-73.93275451660156,40.795608520507805,3,0.9,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,2015-07-15 12:01:58,2015-07-15 12:45:28,N,1,-73.95643615722656,40.74741363525391,-74.01410675048828,40.713470458984375,1,9.7,36.0,0.0,0.5,7.35,0.0,,0.3,44.15,1,1.0
2,2015-07-09 08:39:03,2015-07-09 08:43:55,N,1,-73.96345520019531,40.67692947387695,-73.97724151611328,40.6840934753418,1,1.01,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,2015-07-18 18:26:39,2015-07-18 18:40:16,N,1,-73.99754333496092,40.6789436340332,-74.012451171875,40.64655303955078,1,2.68,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
2,2015-07-19 21:22:11,2015-07-19 21:38:22,N,1,-73.94225311279298,40.84190368652344,-73.97226715087889,40.7889404296875,1,5.22,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1,1.0
1,2015-07-27 17:38:15,2015-07-27 17:39:06,N,5,-73.9455795288086,40.75153732299805,-73.94554138183594,40.751312255859375,1,0.0,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,2,2.0
2,2015-07-31 00:01:00,2015-07-31 00:03:30,N,1,-73.84508514404298,40.71921157836913,-73.84362030029298,40.71062850952149,1,0.79,4.5,0.5,0.5,1.45,0.0,,0.3,7.25,1,1.0
2,2015-07-12 11:51:30,2015-07-12 12:07:14,N,1,-73.87646484375,40.74849319458008,-73.83161926269531,40.76406097412109,1,3.3,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
2,2015-07-04 01:23:56,2015-07-04 01:37:36,N,1,-73.95695495605469,40.748443603515625,-73.90532684326173,40.75267791748047,1,5.36,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2,1.0
2,2015-07-12 02:17:20,2015-07-12 02:23:44,N,1,-73.8449478149414,40.72213745117188,-73.82765197753906,40.7291145324707,3,1.24,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1.0
2,2015-07-14 14:20:02,2015-07-14 14:27:21,N,1,-73.91255187988281,40.7558822631836,-73.89678192138672,40.7462158203125,1,1.23,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
